overall,reviewerID,asin
5.0,A2Z9MD5LSRGUV6,B00005NIOH
5.0,A1B1CKA88XH7LP,B00005NIOH
5.0,A34JM7BKPYYGI1,B00005NIOH
3.0,A24Q1DSBLESJFY,B00005NIOH
5.0,A26V4BCJRNHVB5,B00005NIOH
5.0,ACGRG6A6HBL3B,B00005NIOH
5.0,A1JVZYNFAEJ0JO,B00005NIOH
5.0,A3CALDRWSJZUV8,B00005NIOH
5.0,APPXOMFEH9QPB,B00005NIND
1.0,A1SN80S0IWIZL6,B00005NIND
2.0,A2EAVW9W48C28T,B00005NIND
5.0,A34YHKYIBWG9XN,B00005NIND
5.0,A5SIF9EFJSJSH,B00005NIND
3.0,A3NBIGNQNVZ7IT,B00005NIND
5.0,A10KSEA1UGJYOR,B00005NIND
5.0,AXV3OJG9BZ2JW,B00005NIND
4.0,AO11VDNMYACLN,B00005NIND
4.0,A3P4CUWA3UD5BS,B00005NIND
5.0,AVT6AY38TNQH0,B00005NIOH
3.0,A3LFSZMAGJY2IR,B00005NIOH
3.0,AVH5XP3SLC75O,B00005NIOH
5.0,A1WBHIRBN8P0E9,B00005NIOH
5.0,A3BBZWARBNLQM8,B00005NIOH
5.0,A3M7LFZU4CZW3D,B00005NIOH
5.0,A1UNJ1NDQAEYOX,B00005NIOH
5.0,A1ONHF544GF6FS,B00005NIOH
5.0,A3CZP71ZBFHRW8,B00005NIOH
1.0,AH8VYOCP792FD,B00005NIOH
5.0,A1RBY757QTXJ2X,B00005NIND
5.0,A2XYDZGF4TN05P,B00005NIND
3.0,A3FCOTLCWXELQH,B00005NIND
5.0,A2P8AQ7VZV84PT,B00005NIND
5.0,ANEUR8VBE85EH,B00005NIND
3.0,A24IFTNMCZPAXU,B00005NIND
2.0,AJWEM7GXNE4QR,B00005NIND
5.0,A3IESLDKKVX7PR,B00005NIND
5.0,A40WAGEX5PONE,B00005NIND
3.0,AUB35R4EVKYEF,B00005NIND
5.0,A1VEEYM6JII54G,B00005NIPY
3.0,AGZOUHOQ38GCB,B00005NIPY
5.0,A1NQZWJGU9A2QD,B00005NIPY
5.0,AYVUXPXCTPK52,B00005NIPY
5.0,A155YXW8WNBCN5,B00005NIPY
3.0,ASG9QLB9Z7FEO,B00005NIPY
5.0,A1AO5J2XD7VAZG,B00005NIPY
5.0,A3JDD7INWAA90F,B00005NIPY
5.0,A1402P10KWB73D,B00005NIPY
5.0,A1CZSROJOODL4Q,B00005NIPY
5.0,A28Q1TXGWGC25S,B00005NIOH
5.0,A2JYQC2HEM3YWH,B00005NIOH
5.0,A19EKCRVAION9Z,B00005NIOH
5.0,A2Z2CEZ9L76UTX,B00005NIOH
5.0,A1JJZFM5CLK9EW,B00005NIOH
5.0,A2108G6FIVFK72,B00005NIOH
5.0,A22Z1ZCVOI15RN,B00005NIOH
5.0,A3L0THUE35YSS,B00005NIOH
5.0,A1MHTG8ZZQKIXI,B00005NIOH
5.0,A3RVY0I0ZYXG6L,B00005NIOH
5.0,AIWXMLY29A6Z3,B00005NIND
1.0,ARXMYKLFO8772,B00005NIND
5.0,A2Z6MVVR2BUKIR,B00005NIND
5.0,AVEK8G834Z367,B00005NIND
4.0,AGUM3CA4LZD9L,B00005NIND
2.0,A22WMC9KAV0ER8,B00005NIND
5.0,A162HO9OAQR5FC,B00005NIND
4.0,A1BDW10WILOK7R,B00005NIND
3.0,A3M52UR81PV83P,B00005NIND
4.0,A1SITAJZ8M7XNJ,B00005NIND
5.0,AA7PYK4V58AKD,B00005NIPY
5.0,A2U68JQWFGINC8,B00005NIPY
5.0,A23NH4IBVUNY0P,B00005NIPY
5.0,A19TO2DXM3GG2,B00005NIPY
5.0,A6IX1QMTY5H0H,B00005NIPY
5.0,A3KM8RXR66LJ5Z,B00005NIPY
5.0,A1AZMQFERSOAG3,B00005NIPY
5.0,A2GSZ4ASQZQDNM,B00005NIPY
5.0,AIXMV33HYCZ7S,B00005NIPY
5.0,A3R7DE6S0FCT8B,B00005NIPY
2.0,A2UJNFKHWYDA8H,B00005NIND
5.0,A142UTEPH2OQTN,B00005NIND
5.0,A3OVREBI6BK063,B00005NIND
5.0,A1VPJVWBMH4FD3,B00005NIND
1.0,AVB59WXMJBEAZ,B00005NIND
5.0,AU6LYSGKYSOE,B00005NIND
5.0,A1GCRMDBJEHHGN,B00005NIND
5.0,A2HXH201JK2ZEJ,B00005NIND
5.0,A65H6KGYOED53,B00005NIND
5.0,A3B2WSZZXJCQJ9,B00005NIND
4.0,A2N5Q5RI0MN62N,B00005NIOH
5.0,AEH4JEXT1JXLR,B00005NIOH
5.0,A374Y2ORT51W8K,B00005NIOH
5.0,A3A1WKTLTBDI18,B00005NIOH
5.0,A1515BNT5YJCG7,B00005NIOH
5.0,A1ADUKOQWTKVKY,B00005NIOH
3.0,A2REAR16KWCGJU,B00005NIOH
5.0,A2RMCVUK9RST7,B00005NIOH
5.0,AXV3OJG9BZ2JW,B00005NIOH
5.0,A2EKVE9ATJ0VQX,B00005NIOH
5.0,A1S1DSXCXTVBOL,B00005NIPY
5.0,A3BD40K1ZXIH1V,B00005NIPY
4.0,A38L14O8PB142V,B00005NIPY
4.0,A1G5EKUTP4X04Q,B00005NIPY
5.0,A2EMPRCN1DWKZ6,B00005NIPY
5.0,A88FSGJTA693J,B00005NIPY
4.0,AWA8LIKNH0S9N,B00005NIPY
3.0,A2J3PFJRDQTELX,B00005NIPY
2.0,A2GNGVBERAY6A6,B00005NIPY
5.0,A3PW77XKJUBM2D,B00005NIPY
5.0,A2E05GWC0WIWO5,B00005NIPY
5.0,A2BKFMBT4IRCPW,B00005NIPY
4.0,AVHV8ARYCGYK0,B00005NIPY
5.0,AGE1B1GZI0FN1,B00005NIPY
5.0,A2KSA7U4Z59MDK,B00005NIPY
3.0,A17KHFIOSBFHMW,B00005NIPY
5.0,AWTN3LLRLP4M6,B00005NIPY
5.0,A2X03TVTJSWOS4,B00005NIPY
5.0,A1E27URYTLO6AC,B00005NIPY
5.0,APZEIEGN5RNQM,B00005NIOH
5.0,ASNST0T7ECB25,B00005NIOH
5.0,A3FIQYR00U4KHO,B00005NIOH
4.0,A1PEOGIXZK8NEC,B00005NIOH
4.0,A8ZJJYU5GPXK6,B00005NIOH
5.0,A21LOAJSSTI06I,B00005NIOH
5.0,A6Q9ULO9MEEYC,B00005NIOH
5.0,A15SSWAG2EBU66,B00005NIOH
5.0,A1JVPJ0HC4T9RE,B00005NIOH
5.0,AMRFBD8C2UYJE,B00005NIOH
5.0,ADE1W1IGYXR9W,B00005NIND
5.0,A93JQ1IGQN9IS,B00005NIND
5.0,A1MAP1IZM61QJ,B00005NIND
5.0,ALIKSLJNM8LKE,B00005NIND
1.0,A38YE2V30C9BND,B00005NIND
5.0,A1XRHMAQSD3CO6,B00005NIND
5.0,A3VSQQJKHIWWEZ,B00005NIND
5.0,A12E83IRM13GQW,B00005NIND
5.0,A3EH9WH9AZA55U,B00005NIND
5.0,AOQJF1DRY6UTC,B00005NIND
5.0,A3J5FRMMZ8NN8P,B00005NIOH
5.0,A8E8S7V70S5XQ,B00005NIOH
3.0,A21E0YN519A9I3,B00005NIOH
5.0,A3B7Z1BKVGG1XV,B00005NIOH
5.0,A1GH646HGNHD4C,B00005NIOH
5.0,AS3X3UEPLIA2,B00005NIOH
5.0,A3LYFO8ZJ9AGUS,B00005NIOH
4.0,A2I3FN4SR88TWP,B00005NIOH
5.0,A77A7UH2KORVI,B00005NIOH
5.0,A1TOAHHJS0FYI8,B00005NIOH
2.0,A1RXMMHEJEQJJ8,B00005NIPY
5.0,A5ZMLVUY8JT13,B00005NIPY
2.0,A25N94UF9SXH8Y,B00005NIND
3.0,A2539CY8Y9THX0,B00005NIND
5.0,A10KC3YTI5NS9E,B00005NIND
5.0,AT4TKLO5WMHQK,B00005NIND
2.0,AHQN945GVSQO1,B00005NIND
5.0,A1N56WFIJDY2Z3,B00005NIND
3.0,A3BU85YK3LMVJ4,B00005NIND
5.0,A16WCM4MLFC3LR,B00005NIND
1.0,A2D57BR2BUTNO7,B00005NIND
1.0,A2PHUNVCY12RDQ,B00005NIND
5.0,A1YD0EYWTZ8BVX,B00005NIOH
5.0,A120FP8P2BV153,B00005NIOH
5.0,A3GBYARSIXM1RT,B00005NIOH
5.0,A2FJY558V0X65E,B00005NIOH
4.0,AJM962P5X16C1,B00005NIOH
5.0,A2UEF9MK6LCJ18,B00005NIOH
5.0,A2H4N92MD400B8,B00005NIOH
5.0,A3H7FJLZNQM9YU,B00005NIOH
5.0,A2ND3EQF0C72TB,B00005NIOH
5.0,AADSQ86BI3IZ5,B00005NIOH
5.0,A1K5DUV1L52MUD,B00005NIPY
4.0,AHQGP1X8RUZR3,B00005NIPY
5.0,AAKIKSGIF0GBQ,B00005NIPY
5.0,A2RWW6CF876VIU,B00005NIPY
5.0,A3JFC6UT1Z7KNY,B00005NIND
2.0,A3NQ9JIF1AMPV,B00005NIND
4.0,A1UM59TRK3VPAF,B00005NIND
1.0,A2BT9XIAXJWZZU,B00005NIND
4.0,A11APPDUKUSCVE,B00005NIND
1.0,AP1MBZU8WKHD2,B00005NIND
4.0,A1VB7CZP4D775N,B00005NIND
5.0,A1CQ0FUOKPQZOV,B00005NIND
5.0,AMBHLV3AHKJGK,B00005NIND
4.0,A3QMJMTLJC34QC,B00005NIND
5.0,A250KG79ZFFNT0,B00005NIOH
5.0,A1JAUP9O7L4CKX,B00005NIOH
5.0,A3V9QW1ELZMIOW,B00005NIOH
5.0,A1M9OMRO4K1CGB,B00005NIOH
5.0,A3G0039JW7FC43,B00005NIOH
5.0,A1O6D09Y40B7GV,B00005NIOH
5.0,A2M8HWNJX2F4OP,B00005NIOH
5.0,A1FNH6S0SIFXGH,B00005NIOH
5.0,ABL6REUB7E7Y,B00005NIOH
5.0,ASVATWNRFR110,B00005NIOH
5.0,A2M8G0O2K0T2JB,B00005NIPY
4.0,A2S2XRNRE5E69N,B00005NIPY
5.0,A278UJ00NWA1EE,B00005NIPY
2.0,A3VAPTO51CRZ1I,B00005NIND
5.0,A3SMZYPGRM4F41,B00005NIND
1.0,A36LG4S2F59QW4,B00005NIND
2.0,A1BA72K4VK1UN1,B00005NIND
3.0,A2XQ91J63CRF00,B00005NIND
5.0,A2EBSTJW0NG3B3,B00005NIND
1.0,A11B3RE2NE2JQX,B00005NIND
3.0,A1BOWGI91WJVU2,B00005NIND
5.0,AMOFP5I8YUTYM,B00005NIND
5.0,A2OMSUWF0IK1LK,B00005NIND
5.0,A3FEYXRV33UQU3,B00005NIOH
5.0,ANSG1PXOTJ81P,B00005NIOH
5.0,A1ELA73V2PIZ43,B00005NIOH
5.0,A23XNQTI8KOMJ4,B00005NIOH
5.0,AZEEOZZOPM1PZ,B00005NIOH
5.0,A29B2R8RL37OL5,B00005NIOH
5.0,AG8JOLT9TV5PT,B00005NIOH
5.0,A1BEIKLH5BV3Y1,B00005NIOH
5.0,A713H1J4ZDN33,B00005NIOH
1.0,AO53ZJFCN0CRC,B00005NIOH
5.0,A1R1EUZLHGNXWI,B00005NIPY
5.0,A3NIC28TWOP8RH,B00005NIPY
5.0,A1GOO1E1VKCDC4,B00005NIPY
2.0,A34MDCZKBHL1E1,B00005NIPY
5.0,A2YZIEFEH0M311,B00005NIPY
4.0,A1Q6B8524COQQA,B00005NIND
4.0,A302YVQZZV3L2J,B00005NIND
3.0,A24QG5W7MBSTUI,B00005NIND
5.0,A3GJ2D0YPEB00Y,B00005NIND
5.0,A2RXPS387TMTOE,B00005NIND
5.0,A29OK5CAUH0GW2,B00005NIND
5.0,A21NQYA1NJDH5D,B00005NIND
2.0,A3GTLKSV09PBU8,B00005NIND
1.0,A3SSIVUOQWPC3Z,B00005NIND
5.0,A2MMDKNIM4ONRT,B00005NIND
5.0,AO3XN9ISJCNKM,B00005NIOH
5.0,A3TR1QU4TY7IKT,B00005NIOH
5.0,A3R1VY89KSZ467,B00005NIOH
5.0,A1IQ2R2TA6CIOM,B00005NIOH
5.0,A1M4QXPC2UZ09P,B00005NIOH
5.0,A2SBVU5NINXSYZ,B00005NIOH
4.0,A2T5OC7P9CYGVT,B00005NIOH
4.0,A13ABGZQBLI9F3,B00005NIOH
5.0,AADEQX4FQWEPY,B00005NIOH
3.0,A3K3SE4RK846WO,B00005NIND
4.0,ALODEGNVJ4XNT,B00005NIND
5.0,AB76CB48V8MLZ,B00005NIND
4.0,A264OSI6HG3JAH,B00005NIND
4.0,A2Q5OI8N2ARYO4,B00005NIND
5.0,A17ETE8QAPK0AD,B00005NIND
3.0,A33PNAQ33DGBJG,B00005NIND
5.0,A390H4JAPAO75,B00005NIND
4.0,A1QL5W2MFZMU8B,B00005NIND
5.0,A2FVJCYNZG4CBQ,B00005NIND
4.0,A1NBCGBXKNTYEU,B00005NIOH
1.0,A65OUWVLAAOUY,B00005NIOH
5.0,A3A8G3P8X1S3AO,B00005NIOH
5.0,A3R8EUNO6YD5CW,B00005NIOH
1.0,A1PECV6CBEOULW,B00005NIOH
5.0,A3EWU6H90XLXMQ,B00005NIOH
1.0,A3M2ZLXXJ2OIQ4,B00005NIOH
4.0,A30DW94U2ZQ9U8,B00005NIOH
5.0,A3729EW85C1DEW,B00005NIOH
5.0,A9N0IJ7IMC6SM,B00005NIOH
5.0,A1C6ZJNWKYK485,B00005NIND
5.0,A3ERMRRVKUQ35W,B00005NIND
4.0,AI8SEQ80XW9XT,B00005NIND
4.0,A2RMYDGOC2LM1U,B00005NIND
5.0,A3737XZNHZ5EL6,B00005NIND
4.0,A31QMBZ8UCTJUF,B00005NIND
5.0,A30LXI6S0NSKDU,B00005NIND
5.0,A1HPPPBBMZD78K,B00005NIND
1.0,A1EEPTOJQOHM62,B00005NIND
5.0,A2GFGBOV1973HM,B00005NIND
5.0,A2SVVLR2ON2GNM,B00005NIOH
5.0,A3DBV6PHS98N98,B00005NIOH
5.0,A3KAM41OYZBT42,B00005NIOH
5.0,A2U2WS6SML4E66,B00005NIOH
5.0,ATVTDZFSXZNDK,B00005NIOH
5.0,A1EVYZLJ0W3VZL,B00005NIOH
5.0,AT0Z251RQDQD9,B00005NIOH
5.0,ADP2GX1QS1IP4,B00005NIOH
5.0,AJIY75VQCQHF5,B00005NIOH
5.0,AUV8EG93IV4Z8,B00005NIOH
5.0,AKAH67MW4HZAG,B00005NIND
2.0,A3GNYY9WYFRZ7G,B00005NIND
5.0,A24T7F8GKI4OI5,B00005NIND
3.0,A15TN28SX71PRU,B00005NIND
4.0,AFNBRFLIMFSKW,B00005NIND
4.0,A1SJ35BWERTJ7S,B00005NIND
1.0,A1R785MR49Q4IX,B00005NIND
3.0,A2KJY3CA1CB1GE,B00005NIND
3.0,A2OLKV9F2S7O6N,B00005NIND
3.0,ANEDXRFDZDL18,B00005NIND
5.0,A16UD5UOOX6TQB,B00005NIOH
5.0,A2FQNDHAW5QWIQ,B00005NIOH
5.0,A1OIWJVBR7INDX,B00005NIOH
5.0,A1ENT02EP4CAFQ,B00005NIOH
5.0,AFN95L4114A00,B00005NIOH
5.0,A22G1Y6VQDORV9,B00005NIOH
5.0,AGADMHP9H3LNF,B00005NIOH
5.0,A9J3QGHTUML1H,B00005NIOH
5.0,A2Y36YT9RSYOV8,B00005NIOH
3.0,A2YPWZFFDRCSQF,B00005NIOH
4.0,AXFI7TAWD6H6X,B00005NIND
3.0,A138LX4XMV7TTN,B00005NIND
5.0,A2A1TERJYHVTS7,B00005NIND
5.0,A1GMDGA0KC8AWN,B00005NIND
5.0,A4E3DWQTF7GSJ,B00005NIND
4.0,A1QO88MU0PYJON,B00005NIND
4.0,A2GASMUYQE1YX6,B00005NIND
5.0,AMOG5GLZ49IK2,B00005NIND
3.0,A3CJFTE7RXBEYS,B00005NIND
5.0,A186AQVVKCANL5,B00005NIND
4.0,A217CZW2JWRUIH,B00005NIOH
5.0,A3G13TZ67Z52HD,B00005NIOH
5.0,A3SZBUOZ08QB75,B00005NIOH
4.0,A39PZ5M5UG7NLL,B00005NIOH
5.0,A2BBF5S05V9GWW,B00005NIOH
5.0,A3ETSBL4S2MJ42,B00005NIOH
3.0,A2B80920XFMY7F,B00005NIOH
5.0,A5NS24CROQE30,B00005NIOH
5.0,AKJA6CCQ5D7X6,B00005NIOH
5.0,A1NBZZAVOFQPSK,B00005NIOH
5.0,A26I6INR134CML,B00005NIOA
4.0,A285OJ85TUEHCZ,B00005NIOA
5.0,A3NX5T8BX69XMJ,B00005NIOA
5.0,AF8JFFRIMYQQA,B00005NIOA
5.0,AO4P6Y9QZNJO0,B00005NIOA
4.0,A3F0DEUYQWU1QM,B00005NIOA
3.0,A2PHUHBFLIENAH,B00005NIND
5.0,A5RHZE7B8SV5Q,B00005NIND
5.0,A3HGDIL4M1KAAD,B00005NIND
5.0,A20O0X3K51GSTK,B00005NIND
5.0,A227TY3FDIBI2Q,B00005NIND
5.0,A1KXONFPU2XQ5K,B00005NIND
5.0,A35O8FLLA8VR2X,B00005NIND
4.0,A2JJGIJI8X6KRS,B00005NIND
3.0,A3TFSMUES7WVUC,B00005NIND
5.0,A1UC9F4SNVBA4L,B00005NIOH
5.0,A15NPLL2T5AJB8,B00005NIOH
5.0,A2BYVZ161K462R,B00005NIOH
5.0,A55O81Y6ATNA7,B00005NIOH
3.0,A2VOGFAJJZL67M,B00005NIOH
2.0,AX7VDK2KOKXKK,B00005NIOH
5.0,A39HGH97NAJ0B4,B00005NIOH
5.0,ACKDEO4WMG512,B00005NIOH
5.0,A201QEPZ1YLQZ1,B00005NIOH
3.0,AQS3P69HQDGIW,B00005NIOH
5.0,A14MQ17CK4CATU,B00005NIOH
4.0,A2GTHUD3S85ZYZ,B00005NIOH
5.0,A1TJERI0TFN9N2,B00005NIOH
5.0,AUH83RJ8YBVK2,B00005NIOH
1.0,A1R9R67PW2Y9C0,B00005NIOH
5.0,A3HJTIY984I7FV,B00005NIOH
5.0,A17IQ46S7S3E9P,B00005NIOH
5.0,A267EMODN7CRP5,B00005NIOH
5.0,A1SF3Y0KX63BDI,B00005NIOH
5.0,A3MOHT1EY5KZQB,B00005NIOH
2.0,A3ORT2C82G0MLY,B00005NIOH
2.0,AK7245T90PSS2,B00005NIOH
1.0,AVFTXXJSNC12R,B00005NIOH
5.0,A3HEQY96R7ES2F,B00005NIOH
5.0,A1ER0UCFNZB2GO,B00005NIOH
5.0,A18674C0HNHJOF,B00005NIOH
5.0,A2WBQ5Y3QJ8DX1,B00005NIOH
5.0,A1VEEXHA6GNW05,B00005NIOH
5.0,A2YFAU95Z0IO2G,B00005NIOH
4.0,A1ZERM99CTJQG7,B00005NIOH
5.0,A325Z24ETW0QE9,B00005NIOH
5.0,A3I3RPI53YC32,B00005NIOH
5.0,A3258ZA9K2JB1C,B00005NIOH
5.0,A1GSWZ1WEDN07Z,B00005NIOH
4.0,ATUJAQQP5CZ32,B00005NIOH
5.0,AH7EECL1DFI5A,B00005NIOH
5.0,A23GKAIQSNZTVC,B00005NIOH
5.0,A3IUN2OC1J5KWA,B00005NIOH
5.0,AKAJN5YH9EIT3,B00005NIOH
5.0,A35B0E05FZLRAM,B00005NIOH
5.0,ACYK1NKVWM5FD,B00005NIOA
4.0,A5ZQYK6GIEJVO,B00005NIOA
5.0,A178DKDJX83KGR,B00005NIOA
1.0,A20A7T5VDRE2PX,B00005NIOA
5.0,AXSQIKOYYGH22,B00005NIOA
5.0,A348L9BKCRF2GR,B00005NIOA
5.0,A1SRJ1PXH7ZB8E,B00005NIOA
1.0,A1Z1QELZHG7VLL,B00005NIOA
5.0,A194LKYJ8VSNZL,B00005NIOA
2.0,A24AOKWSOGG9YJ,B00005NIOA
5.0,A3M3EL2XXMNCYE,B00005NIOH
5.0,A24LHRCXR44M0P,B00005NIOH
5.0,A3G72G1NWSMS31,B00005NIOH
5.0,A33ZP2YSYXC93T,B00005NIOH
5.0,A33H2BFEVE07EI,B00005NIOH
5.0,A241YIVXHQTEC7,B00005NIOH
5.0,A2QEBH4RBS6OS9,B00005NIOH
5.0,A1CIT1Z5HYLI4A,B00005NIOH
5.0,A1DEJZWVG7GQIN,B00005NIOH
5.0,A9HYLAHAUAMLD,B00005NIOH
5.0,A3TT422Z3GP446,B00005NIOH
5.0,AGIWQ0C1TOG5G,B00005NIOH
5.0,A2DZLU6R0HOJ8Z,B00005NIOH
5.0,ANHMJYQA95Z3P,B00005NIOH
2.0,A3ITQCYNM7Z4ME,B00005NIOH
5.0,A26K2M6RC17CFE,B00005NIOH
5.0,A90GFYCIADYT7,B00005NIOH
5.0,A2N6UZTNJNVS3A,B00005NIOH
5.0,A31D7HWRVMW1S9,B00005NIOH
5.0,A10OFK9E70GKBZ,B00005NIOH
5.0,A2DG60XKFZ41SX,B00005NIOA
4.0,A573QHETVODV0,B00005NIOA
5.0,A2QELFSPAXTK44,B00005NIOA
5.0,A32A964PAUMG1H,B00005NIOA
5.0,A33WAZ4B9IOHL8,B00005NIOA
5.0,A3QG51NLD0MMG7,B00005NIOA
2.0,A18GHWIAJJG40N,B00005NIOA
4.0,A8D8L2NMREOYD,B00005NIOA
5.0,A3DJ7BRQEBW6CA,B00005NIOA
5.0,AVRE4RXVO5WNI,B00005NIOA
5.0,ATZU3V9J4C0WM,B00005NIOH
5.0,A2OHV3KA7GMXAQ,B00005NIOH
1.0,A30JPZ9TZ7I61U,B00005NIOH
5.0,A19ELFMMKB83HC,B00005NIOH
5.0,A2DJ3NZ9TQ5NIU,B00005NIOH
5.0,A2834EJ0G79LBO,B00005NIOH
1.0,A3SK17H6BO0H0K,B00005NIOH
1.0,A2YB7L0BFT09EF,B00005NIOH
5.0,A9MZQMV2NM5GW,B00005NIOH
5.0,A1G0VFQ9198IUF,B00005NIOH
5.0,A3CGWH1BVCJJP9,B00005NIOA
5.0,A1W506RFM8I3FI,B00005NIOA
2.0,A3JY0E4JB4101K,B00005NIOA
5.0,A2RT4D0U40016S,B00005NIOA
5.0,A3TOP97JUTDPTK,B00005NIOA
2.0,ATMJEIVCPYH83,B00005NIOA
4.0,A24YQ7MT9FGCSI,B00005NIOA
5.0,A3H7BBAZ6454FV,B00005NIOA
1.0,A39LD56SX5B1CH,B00005NIOA
5.0,A22LGTFVO271ZU,B00005NIOA
4.0,A1T17LMQABMBN5,B00005NIPX
4.0,A1M2T0J45TTE64,B00005NIPX
5.0,A1IKD6BDEE18CI,B00005NIPX
4.0,A1TRB9WCH4Y8UF,B00005NIPX
4.0,A285OJ85TUEHCZ,B00005NIPX
5.0,A2HABMA2N7S1UP,B00005NIOH
5.0,A27HW93HI2DPOH,B00005NIOH
4.0,A1JTTVQDCTYO2G,B00005NIOH
2.0,ANT16MGX5TBUZ,B00005NIOH
5.0,A1J6APY3SHCXH6,B00005NIOH
5.0,A39BY1F8TYLK41,B00005NIOH
5.0,A2924QL5ZYNVK8,B00005NIOH
5.0,A2UHZWEZBWN9LG,B00005NIOH
1.0,A3KGSCLLBKUA5L,B00005NIOH
4.0,A1ZWV7F2WWNEZP,B00005NIOH
1.0,A2HH91MBOFSMG6,B00005NIOA
3.0,A2EJDK5JL9B6AU,B00005NIOA
5.0,A17G3F4EGM8J5I,B00005NIOA
5.0,A3PBBIDRH9SE2X,B00005NIOA
4.0,A112ANDDUABIC9,B00005NIOA
4.0,A15DQMU8CUROVU,B00005NIOA
1.0,A1K1EJ0M8LI9DY,B00005NIOA
3.0,A2NRSPSHOQROM1,B00005NIOA
4.0,A29WZ5O5V0WGFS,B00005NIOA
5.0,A2TGZJ8W9UZM0Z,B00005NIOA
5.0,AQJ9XUQ7Z74KV,B00005NIOH
5.0,A2OKCS5234ZV7S,B00005NIOH
5.0,AOINAOO0NQRGN,B00005NIOH
5.0,A3U0X5FB0FWOSG,B00005NIOH
5.0,A1Z5ZHPGMWXAZR,B00005NIOH
2.0,APY5PJDASBUAK,B00005NIOH
5.0,A31CKAJJP3IB4K,B00005NIOH
4.0,A1UTW7VHIJVJZ0,B00005NIOH
5.0,A2LJDBIO6RYAUQ,B00005NIOH
1.0,A3GE39KM0K0OPB,B00005NIOH
5.0,A3A97EB6LCU6T,B00005NIOA
5.0,A35JJFY0OGMDG7,B00005NIOA
4.0,A37V39UMYM2JIJ,B00005NIOA
5.0,A1O6UPY663GFHW,B00005NIOA
5.0,A2P12NBJ2F5EXF,B00005NIOA
3.0,A3DVEGV9Q2LVPH,B00005NIOA
4.0,A3C2GTCDIVQRZ0,B00005NIOA
1.0,A2U5YGVHTWD5FC,B00005NIOA
4.0,A3M44P38TZ83L0,B00005NIOA
5.0,A30XQNEL8RZKC4,B00005NIOA
5.0,A3GZVV1UQBWR0V,B00005NIOH
5.0,A2SFH48ORDF0TP,B00005NIOH
5.0,A3JLQXCJCKT08N,B00005NIOH
5.0,A6NMN3F40A5Z7,B00005NIOH
5.0,A1W7AVYZOTBNB0,B00005NIOH
1.0,A343V8TMY024M8,B00005NIOH
1.0,ABAPCX06HSO26,B00005NIOH
5.0,A98UP6KRUC1I9,B00005NIOH
1.0,A3DC4TIG9MCCYD,B00005NIOH
5.0,A1LV115WM7VUCU,B00005NIOH
1.0,A3JAK4P67758FZ,B00005NIOA
5.0,AHMECYERROGBH,B00005NIOA
3.0,A3Q6NYRYRRGR4T,B00005NIOA
1.0,A4GP6YP1B31RE,B00005NIOA
3.0,A3JCFE2GYG7GNI,B00005NIOA
5.0,A39DIG54R3H7W3,B00005NIOA
5.0,A2PTLGPH8KQXVD,B00005NIOA
4.0,A38SEKP5GAUUC5,B00005NIOA
5.0,A23X2P8COK9E20,B00005NIOA
5.0,A3JJR2J54FFP64,B00005NIOA
1.0,AMWULOZZUNZ79,B00005NIOH
5.0,A3OR4WPSXY3EUM,B00005NIOH
5.0,A1A3V0LY1R8EFH,B00005NIOH
5.0,A12R5T4Z546A5O,B00005NIOH
5.0,A2IUB939P66JL0,B00005NIOH
5.0,A65R8KFOYBZK2,B00005NIOH
5.0,AN6SUVQUOMVL2,B00005NIOH
4.0,A3TZA5A7VJHKPU,B00005NIOH
2.0,AHG9ISHOLHVSQ,B00005NIOH
1.0,A99U8TKMQ9J7Z,B00005NIOH
5.0,A176SAT9GXFJU5,B00005NIOA
2.0,A2EHJNG4VYMFD0,B00005NIOA
4.0,A23ZWDO0OKZR8T,B00005NIOA
5.0,A3JHX7CPRQSEIQ,B00005NIOA
1.0,A2Z4PJJ1YGZS72,B00005NIOA
5.0,A274YPIIIP5R4B,B00005NIOA
5.0,ACW9ZM5S4BKPO,B00005NIOA
5.0,A35D9VJ9AZN3QK,B00005NIOA
5.0,A1J92EESA1ZPEH,B00005NIOA
5.0,AABTTS9T51HZ7,B00005NIOA
5.0,A24ZEH6X4AJNR4,B00005NIOH
5.0,A3V1A3C9DTLPME,B00005NIOH
1.0,AIG8D57V45N3S,B00005NIOH
5.0,A36TL65B926P38,B00005NIOH
5.0,A3H3VNQWBICT5M,B00005NIOH
5.0,A3LTZH6GSQPDG9,B00005NIOH
1.0,A153URPBVG8NI0,B00005NIOH
5.0,A3ATO7RGMC3XSO,B00005NIOH
5.0,AJJAPRJJXADDS,B00005NIOH
1.0,A2DGRZ71UVRVXG,B00005NIOH
1.0,AQE1KADD84LES,B00005NIPX
5.0,A355GX2KCYJ0NM,B00005NIPX
5.0,A3VDE822TY3UPP,B00005NIPX
4.0,A18CKT52H4M265,B00005NIPX
5.0,AKLMESVA1M0GW,B00005NIPX
5.0,A3W27SR29QFP9J,B00005NIPX
4.0,A1QV3BTXKHATQT,B00005NIPX
5.0,A3FJG9JCO802OD,B00005NIPX
5.0,A2AAQNLV9UEL50,B00005NIPX
5.0,A2GFR06G6KW3J2,B00005NIPX
4.0,A1VWIXIO8XAP95,B00005NIOA
2.0,A1KK0AJ26H4VUX,B00005NIOA
5.0,A3TF77C5HNJBJO,B00005NIOA
