reviewerID,reviewerName,grupo
A306VC53QFBYU6,Ian Harris,A
ADU99BGMNX0IO,Sharon Kerby,A
A10G2WVRJONW0R,Terry Carr @ Wo,B
A1HZJP6WF7A97T,oley,A
A17U3RW6PVQGZA,Fred H. Pryor,A
A2WSO997OLTWKV,Roger Lensegrav,B
AN33QY3E465O5,"Anne Arsenault,",A
A386LT295RB0I6,Michael P. Quin,B
A27XNVKPVUZ5QS,Jeffery L. Vidr,B
A14CQY1WQJVUZ3,MoniqueDC,B
A2AV7Q95QGPTO0,Diego Banducci,B
AYLX5PKPSRTR8,mitr,B
A7QUQ37XGCQ6I,Karen O&#039;Br,A
A2AM6VBWTR2PS3,Mack Ruiz,A
AZ8RK93JYV5AG,C. Stewart,B
A1PE05JIG376BL,Stewart Cronkle,A
A3PN0J08MJ8SHC,Shell Burger,A
A3GGWQ2MT1PO2H,Edwin Nunez,B
A3MA22D89U5K36,Roger Pearce,B
A35DUTQM64CCJD,Bobby D,A
A3KWRVT0CMM3R8,John G.,A
A1FZJZRKRAORJB,Al Indelicato,A
A2K4J4HGFZ0ZT2,d crenshaw,A
A2SKV3XSCVK83W,Kenneth W. Wood,A
A2NHWK104TF48Q,Raichu,A
A3TXYP7PTFFZYX,Harlan J Keirns,B
ATJSQEWB4Y2QO,Sheila L. Talbo,B
A3W3P5UFRG6EE,Cheryl J. Sewel,B
AR1CEBSYJS2Q0,Frank23,A
ALWMT2NDI5DH1,BillOfBillerica,A
A20UJFDHF6C97A,Momma J,B
A24OGU3ZOB43VD,Michael Duffy,B
A32APDGIO44YVZ,Rose Marie Brow,A
A1SPPWCLJW08KA,Mama,B
AMKWUWM57F4V7,Richard James M,B
A3FPW627ONPX2L,the og one,B
A2JC70NS0NCZC,EruditeOne,A
A2Y75KG99A1QKV,Scott Bourquin ,A
A2C4QQY9NKCAY2,Queenvon,A
A2RYDZTNVT38LJ,Annette C. Coll,B
A1XBX7SR6PQZ1P,E. Naegele,B
A1BI2YBBEL41S9,Susan Star,B
A15NSG16V2LJ8N,NickR,B
A3IKXXDCPDA6JN,Sammy&#039;s Mo,A
A17SJ6QYORVH0H,Victoria Molnar,B
A33IJ6FCVUGOYP,Capri Rogers,B
A1O9EOOM82WNEV,Amazon Customer,A
A25T1GMFHENSF0,MJazzz,B
A44QVAO096ZX3,Amazon Customer,B
A2Z5Z0D2DVG82J,Amazon Customer,B
A1PIESEVP0F6IE,Jen,A
A1RMPGNNAEJCVI,ToasT,A
A1SA0CUF5NYGG2,Justin,A
A19BA56R00FBN2,K. Mizvitowicz,A
A3MH8UZW2AUI25,Mark B. Long,B
A30NFNG1XVDXO1,True Recruiter,B
AL0HVAFNOJKA9,C. Michael Hend,B
A10OC85HMBSS8,NoDunkOnMe,A
A1ALI3X9E7SBUA,Boston Beantown,B
A1GB24THGL2XA2,zzz,B
A2YFS3AYX720ZX,RJ from PH,A
A2K4ONRN6B4CY1,Eddie,A
A4DRRNJH8SYPD,Iris F. Goldman,B
A51TIXV1ZKR5B,David S.,B
AMLDERHMD9YOA,Stacy Sniezek,A
A2R4LVDBFU8R1T,Steve,B
AMN59P8GDKYTZ,Mike Khashaiar ,B
A1MSEO4MD7ZT33,David Simmonds,A
A3SUFYJ24JU99F,reader redux,B
A1ORK21ZGD27JT,Tasia,B
A1NVCHHVUNJOB2,WebGirlCW,A
A24J2MTR1BMHGA,Frederick P. Tu,B
A11QBBFFD5X2QC,vajanie,A
A37WIIU8A4QYNA,Julia Bauer,B
A97ZHHXY89HTK,J. Lajoie,A
A270R3ZZHEL1BV,Stacy R,B
A3KT1J40AI9GYJ,alt325,A
A1HZI42BYAWYCS,Linder,A
A2QEX5OP8571DA,Jeremy Windsor,A
A1KQZ818ZKTONV,Amazon Customer,A
A222P4P3KFPCNU,KG,A
A2CEOAJ29SKW1S,alice n,A
A3A2HTZVCACKB7,Amazon Customer,A
A2QH574QQUNRE5,Kindle Customer,B
A232K4TDLYJO43,TusenTakk,A
A2HO5HZQ8NHBPP,LISA J.,B
A13BNKI8JSDPKC,Ann H.,B
AP44GOWF5WSXR,flory,B
A3OJ4QAYATNY3Y,Astroems,A
A6VSTPS2WB8NO,Marina,A
AVA23FS2PP338,Sarah,A
A2GD3JYX1TJMS1,Robert,A
AN7TFXU0GWBFG,Linda J. Davis,B
A1RAPB8OAD1XEZ,Patrick Martin,A
A1G6FPU9QO7YOT,Dannella Pennin,A
AY3SWP9NVV69G,forlotto,A
A2EEOH5T6J1OLU,Iria Anorve,A
A3R9D2448PU4EE,J. Miller,A
A33GVKS9GU9QE8,Gary A. Lamusga,B
A22CRVHOOBRH63,cheryl,B
A24M8K7M3FU14B,Amazon Customer,A
A3MZ1QCE4WUUR3,Priscilla,B
AQ0BLXQT2SYNB,nancy j. martin,B
A3HS4QHCLUD8O6,Tamara Aylor,A
A855OOOEA2AAB,A,B
A27G6NEAI1U5IB,mishywishy1967,A
AJXG79RSPHXY4,Diana Cholanker,A
A1VRIITNGFY1WC,Robert Hara,B
AH5TFSJFL1R62,C. Chambers,B
A1RXAKW537BJHG,Berdene Branden,B
AZUC1LHEWOOVD,gina grizzaffi,B
A2W5SEMEP6P7T8,Nancy Lockett,A
A1YDFKQUFBOP7Q,Amazon Customer,B
A1DUIIUTAWA57T,Margaret M.,B
AW4DUPTYRGZ7H,Scott,B
A112MVKH8F3FNK,A.Donahue,A
A1A6K44LWUW4QX,cajunjoy,B
A1RASVDUFKSZZS,Hanna,A
A2RYAQEL63MQG7,RafaRocks,B
A1BL54B9SOGJTV,Wily,B
A2D88MMEO0NP0L,Kenley Unruh,A
A2F2P5T066DRTG,Alessandro Capr,B
A10ZFE6YE0UHW8,C. MacPhail,A
ARR0FAKQQJU06,GatorFan,A
A22AJNTR99W7YU,gardener481,A
A8U3DZR9Q4LD2,Joe Sparty,A
AB968PN2Y7DL5,DavS,B
A2BBIBOT95ISMO,HitRaj 47,A
A2SG52XJGT01PZ,filtro,B
A2VZP50FSYD6CO,drebbles,A
A3NLIPO6FK8LTG,Sherri,B
ADHXKPM50SFXA,Lance,B
AFPHFM64V2RO3,Rawnie,A
AY6VA1SM227JF,Matt @ LookInto,A
AFUF2DXNA8CQW,Mary K,A
A4FT1XK3VSOB3,Lena,B
A3F1V45298VCAN,Mickey Mikewort,A
AZ7UT5J6UQ0RD,Jimbo62,A
AMC99DSPC466N,W. Thijsse,A
A3DUOHPKVXKTAE,caspersfriend,B
A2GBPM7NP96746,1sttymhmownr,A
A162KRLKIYK6PC,mookzmom,B
A34BJTEEVFUDVE,Ed - The Moneym,A
AQZ6VS8W73OEC,R. Kearney,B
A1BWJ7D8AY82O2,A. Shmukler,A
ANRS48O1OU5A4,Jack D Friedman,B
A21GJADT8KPMKK,Ralph Kinsey,A
A1BOMWWSTIGLW0,Wayne O,B
A32Q5IS5D0PAYU,patrice,B
A1JVQLIVP4D9ER,s.c.,B
AMPASM5JDRTD7,Tammy just,B
A3O73BM7SAT9WV,Texas PROUD ,A
A2P5D5F1Y9Q62N,Drewk,A
A34V4PM2Y3V5ZG,Foxster,B
A3O7ZB07GKK5FH,RoseAnn,A
A385IRR9AXMNN3,Super_400,B
A2CAOWZQ2WQRPV,KO New Jersey,A
AKIGAX7P2VOY3,C. Peterson,A
A2CUB7TUKTXYU5,S. Ireland,A
A1DMJHAM09Z8GU,kenneth haft,B
A2TMUIJP2JDBDA,P. Collopy,B
A2G5RT8HUP67P3,M. Morris,A
A10ZX0V5ZNEK5K,Malo maximus,A
AJJ2RNMPYZ9S9,Christina R. Sh,B
A2KVW9QRVOTF82,Tony Troxel,A
A3OEQPAM1LLSUO,Richard M. Manz,B
A2S6MYTPWDQTWU,shelomi,A
A26F0IABQ9POTP,Kay Bennett,A
A1RWH2C54CBHCU,S. Allen,A
A3GFEFI2WSU3PP,AGuyWhoGames,B
A2RT1Y77M9TDGQ,Doggy Daddy,B
ABG9JLTLJEL0X,M. Evans,A
AU6GKWPAVFXX3,Cass Minarczik,B
A11RPCJ60QF916,Awake,B
A11PBPI5WWFJX1,R. Green,B
AARI5NZ5LUJD5,G. Snapp,B
A3GRG1EY91EB31,Joan B. Haught,B
A1J9DQK9DNAOVQ,M. L. Maloney,A
A1LLWLSQIQJBT,Carol M. Jacobs,B
A2NYX5Z6IF9ZR6,Ashley Watson,A
A81RY885DK143,A &amp;amp; B B,B
AW7OLWQCVD87M,e. parra,B
AEC90GPFKLAAW,Lisa Kearns,A
AFBLLGVJ64Z4K,DHajek,B
ALT70XNJRNWKU,YMZ13,A
AI9A7QJTOMVEG,F. Y. Eren,A
A1JEUIIB4NGWDO,Mini Marshmallo,B
A3ERSM6E4R7A0Q,Doctor Jean ND,A
A1OBUH5RU5LQ1T,Kindle Customer,A
A2FO9WI0XD3A2F,Kenneth Schunke,A
A33SHJZRKTK4KB,Cyn,A
AD1IC0IKUUZM2,KIM B,A
A14GI8ANLDM2E0,Kulotta Mav,A
A2UPCN4JASJT3Z,JSJR,B
AWW7SH3WJ9K0H,supp,A
AGZ3UEVNAXFMU,V. Do,B
AHXLJKWWURJKG,Dorothea Guss,B
A2NQ3R9KSWWB9T,Jasmine,B
A19ELFMMKB83HC,J. Carey,B
A2X9CVOHV5ZSLS,warrexa,A
AS4A0X22UM9B,RxFlyfisher,B
A1Y1L56592H2ZX,Kimmy in Valenc,B
A2J6UM26Z18FI4,Thrudur,A
A3PU6OSFOXDDN1,RL65,B
A26M3ENT2D0QOR,tbone,B
A32Y51WH1OHCJA,Soft Paws,A
A2OYDT4I6AK54P,Anne M Richard,B
A2V22GR85FQ0T3,David G,A
A3L3YJZNHMEZ3U,snott,A
A1078R4265NWP5,Janice Cordeiro,A
A2BP9GTCO9HPRB,Chris Dixon,B
A2BXCQGIIDEI5K,Firehawkphoto,A
A3BI5ZZJHF0BV7,Nan,A
A2FCDE3LTDK04W,Amazon Customer,B
A6IYNARQRGI1V,Ger,A
A3NR7CN2CPJ4KC,MS  Buyer,B
A2WXJEBXGFXVG1,S. Kruszka,B
A14VF0UQBUO4O0,Dante D. Asthei,A
A3PZW21UNBNNN4,Ashley Mae,B
A7ZU3D5XFPFB1,Nikola,B
A4XSADNTVNEOT,Amazon Customer,B
A3UG0OG0RQDAWN,Saranne Bear,A
A29COAL60SB48B,Donna Di Giacom,B
A3AZWGW0DKQEE4,Lisa A. Waters,B
A1L55W229VBO27,Jess,A
A1D36F9NYEYFKZ,Dianna Fulmer,B
A75H647SN1FAL,Yieldcurve,B
A297ZNSOFZTBQV,Hazel,B
A31WYMMSVMDTDZ,Sandra Lowe,A
A70P0HGJUYOB7,Carol Sauer,A
A156J955AOU9KL,Orlando Leal Jr,B
A3GK1UND71HH5O,Amy,B
A2EJ9BN8MQODXY,Charles Dube,B
A18C70W3HU8UNC,Deb,B
AHEIA925BXWGA,llanoestacado,B
ADB6YBVLIYMBZ,fenderguy91r,A
A27XP6EQG77X3F,logan brunclik,B
A20ISOBZM6FVZU,Amazon Customer,A
A1DDPOWF7GLFRD,Georgia Pope,B
A242DIFHVZND2B,S. Holley,B
AO8GG85RMC0RB,Patricia L. Pow,A
AP9AMGLSI9PLR,G. Brown,A
A11V9758LC7WPK,Rob C.,A
A2FEILOOO6B124,Kiddie Book Lov,B
AVBMBEQ65MU7M,BB,B
A1I86FPNU8C4OX,Michael Ingram,B
A25RAHKQ4WU48E,rick,A
AINN54PGNYERB,Old Hat,A
A1SMFF06217UK9,D. States,B
A12LH2100CKQO,God is a refuge,A
APRMY7BFYS7K,97501,B
A3TK4XLQT9EODJ,Luciearl,A
A33ODCMYBYASGY,Wildman Keith,B
A3PWF2AQ5XYALW,G. Reid,B
A2MLTB1TPV0HRJ,RD,B
A2UVZDFII38QNJ,B.,B
A2I7ZKG80TS8HL,julia,B
A1YHA8LEYA3ILB,Traci,A
A1ZX0NZC8HY43Z,dixiepeach,A
A1DPJYIIN120Q1,Mary J. Wittmer,A
A24E4AZGHT869R,JP,A
A3KBD9W3UAMNDH,ReadingIsMyLife,A
A3O6843LACL08J,Hoosier Fan,A
A2CI8H8P8WXBGE,Alicia2011,A
A29IP2N2DSBH3T,Ben B. Photogra,B
A3UKKMEYY3AVGB,Roseann Tullo,B
ACH80GWHZ51II,Venkatx5,B
A22IJH4SU4DFWP,Lawrence R. Zei,A
A2TOPPGJ31L413,book lover,A
A1FY9T2RL2KBAB,J. Ayton,B
AVCGVXDPC1Q5G,R. W. Owens,B
A1YD0LR7V0W8GL,George H. Seide,A
A2J8W8QAMT5DXB,ilovemigisomuch,B
A6IUQ302AAWMB,Master Blaster,A
A1LDZDMEL6I6T4,Auntie,B
A1WRE6LVJ5N0SU,Emily,A
ABAA4O3L4NMH5,Dwight,B
A2DKJTBLJ47Y0M,joefrmtx,B
A3EOL7UTSZ6WPS,dstick,B
A1576HHQLZE2OT,Scott,A
ATJGWMHX66SSB,Stormcaller,A
A233UDQHYGCRY9,Luwanda,A
A3QW4SK1XRA40P,Mark E. Cooper,B
A2Z2SWL041DZMT,T. Thompson,B
A2ZHHH5C95Q58E,Arisce Wanzer,A
A39LA44R5IYGE2,J.S.,B
A2W71UYJSZUFAN,Sittergalsal,B
A33MQTNUMHI3TQ,Jonathan Allen,B
A313DQ9Z8RBLIY,Design Student,B
A3UTI7IH10EBEL,Helena Davis,A
AAN992MJQUKKA,kookoocardboard,B
A3EY7GFRFQNPM5,Marie,B
A3QCIXG9RGCVSG,Kendra Redway ,A
A2AKDHKMO9Y6VE,CJ,B
A12WHI6YG2MSXR,Amazon Customer,B
A9SRQKU5FXY32,DC-3,B
A2RFPSKNDSFDQ2,Amazon Customer,A
AYGRGGZPAP4EF,Amazon Customer,A
A2T8DUIS3WEI5O,Barney R.,B
A3OHN6RK5IFKF4,Ms. O,B
A3DSUY9XWHLFJA,Janet,B
A13YJSEFEZ17PO,Nick,B
A3D0N9OCFIRDND,Tiffany,B
A2SKHEYB99VVHY,Vincent D&#039;,A
APTJNMY25MD5S,Diane Wilson,A
A1F7JZUUH2D6F7,Obstinate,B
AML3IVJDLEDEQ,Anthony Soprano,B
A3FVV7Y0JC2803,Jon Swalby,B
A3M4QYWQYX0GYE,Mark R. Sheehan,B
A1EI1HZWVVRYVI,MICHAELINE C.,A
A1LERH94X5HH7I,Nacho,B
A2PENQM5ZM1OHD,ophelia peabody,A
A1LXI99CU27X0F,lalleye,A
A35NLVI4F7F7CK,Energy,B
A3ABPB34PFQQAO,Karen R,B
A1OPOE3OCVS77B,Maggie,B
A15VSQFP9JATMD,Kindle Customer,A
AC1PP4JORT54I,Dennis J. Slocu,B
A102RXRXTE07M2,S.H. in Michiga,A
A1O8WF4UL2PYOO,Judith Atkins,B
A1Y8VJCPI9PP3E,Anita F Perry,A
A2CUL19ITSOFH6,Greg,B
A17M76NAICGB15,Kindle Customer,A
A37T7CR8BTMP5M,douglas r mulqu,A
A2JQFQRXVFGIQ4,Dr. Momof5,B
A1ZMUNE2N8G9EJ,12th Man Fan,B
AE8TZUBXYSXZ0,Ashley Mariee,B
A29WG2GMUK2E3U,Nixus,A
A1QMC3EQJLJ2QK,SDSJOS,A
AC2BZ5L08G4GV,G. Parson,B
A2UF3NLORSWUI3,Norm Walker,B
A9LK0MU8DAXAC,Quinn Hawkins,A
A88XPR19UL255,Jennifer Rotman,A
A3DD59O4BIBEUQ,very rare,A
A3ODVWUFL3GRTI,Rober_t,A
AOE2U16WYH3P1,LRJ,B
AEXKQX6Y0SIB5,Candoris,A
AG21LI7BOJKOL,Amazon Customer,B
A3HOWZ8TJC4BFN,Erin Joseph,B
A383AX3OEDTU6Y,Stephanie Tate,A
A20IKYQSABQDL1,Jack Donachy,A
A399VFJWYFE6C6,Richard Berger,A
AADLFCAK24BZ8,Gibson14,B
A3G1T8KBAYSHQS,Jamie Chapman,B
A1O6234TR3T1PI,Amazon Customer,A
A10RRP885681GZ,Max,B
A2AALO3JSJNGLZ,Shirley G. Youn,A
A3IHY3FR36X2UR,Mike,B
AA59HCR5RJ77E,A.Wood,A
A3S5ZI5K466IXA,Bill Wilcox,B
ASXKY936O4TTN,Sonja Reid,A
A1S63WGWMNM557,Q. Chang,B
AAXZ0GGA4XZ5N,Photo,B
A2DJPM5JGKRG5E,Joseph M. Beno,B
A3JVYU0Q17BXYC,Tiago L. Pina,A
A4GHPW9AAH1NY,Thule1,B
AHFEVDEUQBJYG,REDEEMED,A
AA0RQKR0ZNF3F,LJ,A
A1Y3XWYXN6HB7H,firas issa,A
A2NZ5DR0KNDMVI,James Rawlins,A
A2JYQC2HEM3YWH,Rich Jones,B
A3VEF9VC3JRLYB,TheBlackKnight0,A
A1F7Q1NBMJ6RBT,Mark D. Hornbog,B
A364AFER3VMOGH,Donnell Garrett,B
ALN25YT9GHXGP,VicManDAY,B
AZ9K0S8RT97V9,Nikki,B
A14FEZ36YFVSLR,Kat E.,B
ATT1HU4UA5PP9,Laura,A
A1TT6U8O9HO75M,Leigh K,A
A4T0983B48XR0,Fashionista Pia,B
AMH7NSHQ71H82,Meet Ze Leslie,B
A3LHTFSAO8S7L6,shawnie,B
A2OBZ6FMJ9DR6B,wordgirlsam,B
A1IKD6BDEE18CI,mirope,A
A19FOQI6VUJGED,Suzanne,B
A13VEFGP6N7N5U,bigdub33619,B
AQHWEGVKRBDB6,Colin,B
A2KMRJ71KFB0JS,Kurtglo,B
A2EKVPL3OQ7IZS,Amazon Customer,B
A1RG89ACYJ8THC,Kathi Mode,B
A3NBP8H9U5F389,Lorraine,A
A1NSZ7VGKE9ES7,Amazon Customer,B
A2UOVXVREJ7QC6,RICHARD ARROYO,A
A1VTJY03XG4XDN,Leland,B
AMM1TWRYJ5IHX,Steven Rolfe,A
A2AA37RWEBLD73,Sharon S. Plate,A
A2U3T4Y3E3YYI,J,A
A2N7DUBSR2LVPR,Michael H. Burr,A
A2HD3FE1XE7CLE,Yuriy Shalak,A
A3BRDXFLWUVIK6,Aegis Talons,B
A2YF1QQA6L3TBM,Golgo 13,A
AC9SAHZOXYMSC,Ivan C. Spencer,B
A5P37LDZJ3YQC,MaChiBLue,B
A1IHZKSNA4B485,Beach Bird,B
A2YWTO579JWWR1,eeyore12,A
A2U315K0O4KCGK,pc reader,A
AQ5Q0Q69HJSL4,Louis Baarlaer,B
A2P3ZRNX2RH5SB,Lynn,B
AT7AUSJJ8VXCZ,Russ from Omaha,A
A39GR8EBKEPMI4,Keith OH/MI,A
A3VEY6S5325K20,Arden J,A
A3ODOWG2KFVRW2,John Morgan,B
A1ENBOTX03172S,Michael DiDomen,A
A1G7G92C6Z68AZ,Linda Wade,B
A34P12EH042AJA,Ellen,A
A3JM09W35YZOPX,Jessica,B
A1P30K8Q896XVG,Francesca,B
AIZEQPC1WKCP7,Marci,B
A4EWM5PWNVO44,Stephanie J.,B
A39X340TPA4UUJ,awiseguys95,B
A3E33LI912BDIA,Judy G,B
A19V3XY37E5GXL,Victoria,B
A2L7HG6NI9B1R5,mlgo7,B
A1OO0QU32C2OUQ,Suprised,B
A2DM15QML1WBTW,Barbie J,A
A4ZF66J1ZCAQO,Lynette Vose,A
A16WH7HFHKGWR3,Kristy,A
A8K72KIDFS0N8,JudyReene,B
A7NBVJ61OGP4W,Reagan Dedman,A
A14G101WUU2QT5,BL,A
A2827D8EEURMP4,emankcin,A
AX2KGB0FIN0NK,Frank Huber,A
A2VMB1J58SUVMC,Barbara,B
A2UWKEYGWHQ1OF,Terry G.,A
ACISLJANCZZ6L,John E. Pombrio,B
A15Y29JS8FKMOQ,Philly Doc,B
A2013JDMPUV6D9,Scott Pointon,A
A1M4NJYP0WNL8Q,Marc Ruby&amp;#,B
A1LEB6BYZ8TCLC,Charles E Osbor,A
A38386485TQBWM,AZJMS,B
A29LGEKPBG44DM,R. Conley,B
A2HIHGHEN4CH7B,Sarthak Nayak,B
A1YVIEHEI1TBO9,John,B
A19ZS1DXJ868I0,Andrew R Thomas,A
A2GQ1P4XND6LY6,bigjoesbt,B
A2U10W03Q3VXB6,judy fahnestock,B
A2LRDJVHNBCOSM,S. Keefe,A
A1TXLXNYOXEUAA,thephoenix,B
A30638B9S2GOM8,DoodL~Love,B
AZZP6XXCKUBK1,Kevin rozell,A
A1II2F4XI9KTTL,Midwest_Buyer40,A
A27RU3MDUMM0E7,Amazon Customer,A
APABXIOQ2NI84,June,B
A22M4UBGZGH2A6,Amazon Customer,B
A1FJSW865PJO6C,MR,A
A302PPPIR6IIVU,Rachel,A
A1K8Q7NE27JHEC,Zak,A
A39MGI5O596KT9,Meng,A
A3I5STPCIUDI49,C Terence Witts,B
A3TAS1AG6FMBQW,Jeri Zerr,B
A2GVV18FVARMTI,Wendy,A
ATX2P9S6UW4W5,Teresa,A
A2MAL9P8YIT04K,Gary Stonewall,A
A2Q3CH2X2YZJ8,Ram,A
A1QV8RUTXHJ3FF,Surf,B
A2D0CO1OA6DSWY,Gil S,B
A29QEUREQ9OMAA,John Dimitroff,A
A1PPC38IICVUMC,Gerald O. Conra,A
A159B7NCI64YTM,Truman Esmond,A
A2AUVMYTXSENF5,RSY Photography,B
A34095SD42HBZN,Poatricia A. Re,B
A2VJVADL84HUIG,Hall,B
A1683VMZR5WBJW,A. Braginsky,A
AZ4P9NV5KFPJO,Don Berry,A
A3EFUW267NN6H,Raymond R. Robe,A
AT0WZIGTIKLYD,Kneemoe,B
AZUBDKXBSU2X1,C. Evans,A
A9ZMVOJ72FBFN,AUNTIE L,B
AEXTFPCESI6M1,DanielMena9,A
A1V2DAMGMHPQNZ,Ashley,B
AB8FGM0YK901W,morgan99,A
A31HXW0K1UXRRR,Joy,A
AVBTJMNKMKON7,bgrandma,B
A24N4FKHGD7DWT,Anna,A
A1BX06Z8YC3RLS,LYNNKS,B
A4FC8YMFXA8RP,Sandra E. Kunkl,B
A19Z1ZMM7DO16I,Peg M,B
A1JBPX0XOYH62L,M. H. Levine,B
A1QVCZ4M82UEHY,A. Greer,B
A2Q5OI8N2ARYO4,M. Fowler,A
ADJNTPXG1FKKM,California Duet,B
AFU2OC83XKJMW,Geneva Mae Lewi,B
A390H4JAPAO75,Patricia Hopkin,B
A2BVD5ZCRKVASS,Kevin Riley,A
A36T5W67LLQ1H,Marina C. Broer,B
A3HSZ7B0WCG1EW,Valkyrie,A
A3JKSUVZ7TDMU7,Adam R. Callawa,B
A1UBEN4M9QMA3I,Vanessa Gilfoy,A
A1BA9QOW6YTK9M,amxcoder,B
ACZCP87UFX3XQ,NSJ,A
A9XC7UJT9ODOR,SpacemanSpitt,B
A2A544TWXXE6KV,Tie Wearer,B
ACVFO23RW9KG7,Amazon Customer,A
A2U106TSUPNCR7,steven altfilli,A
A39HBPKZFJG3WI,Charles Cavell,B
A3QTNAYJRNVNJT,Mary C.,A
A1F8HDI3UK37TG,darwa,A
A1UR2Q7AIPO924,Maria Sanchez,B
A7BH725THABU7,Kathy,B
A1G3GCOBO1HBXS,Judith J. Coumb,A
A2TN1QNHC32XUB,Amazon Customer,A
AYQRZSHS3A5MN,Butch,A
A1PSSETN6S7HBK,John Bunce,B
A3BXZIP9RXB2OI,Jonathan Duff,A
A12584ZHTQNFGX,Jon Farris,A
AVT6IQ369T8ZR,Victim,A
A11GS4DPYJBPSY,Pittsburgh,A
A2IHNEY3PF7NQA,S. Hauch,A
A20IP2CCBL95ZZ,Bobby CS,A
A2HS0HUHVLT9NG,JTL,B
A1DMZCOQ3RLQPQ,Joe Radcliffe,A
A2AJ7XBCCKOLQY,fraukuech,B
A2M1KBH07BNFHO,Esther Rogers,B
A38TIUVFDKT5M1,Mike,B
A1K1HFBMR9EO8,KeithC,A
A2BMSF8VD2KFKR,PAMREIKI,B
A3I6OS0UB8CU1O,C. Martinez,B
A3LC93HEBZ3CAL,vvv,A
A2V5IM2ADAEOHZ,JamieJamerz,B
AKKRHZYCQKMR4,Rob,A
A35XL831CCE4K7,liz,B
AK9VHUJ5N5OYN,M. Meyer,A
A3VL8YXEIBTP5G,J. Roberts,A
A3HNPRFP8CQUQE,Box Car,A
A2QVVAX6E5MSAJ,Sahyly Wehbe,B
AA5E2XIHMTB7X,ACL,A
A3U5NJ7KKBX3UT,Samantha T,A
A5OS7L102HB08,Kathy Kelleher,B
A1HOB067PXX3SW,Ellie,A
ADUL5NRYG9QW9,subscriber,B
A32PW10AZU3VZL,CCC1210,B
A2WZ3J65VY4H1R,buys cookbooks,B
A1JSBWCSMUUWL2,pacem,B
A3DQT5GSU5S2LT,Toreyy,B
A1NN0RALRGPNU9,Bridgette O&#03,A
A1ZKK9GOD20W2V,C.. Adams,A
A2UDSMEAEUJK1Y,KEN......,B
A21UFD1HUPKQHJ,Mirel,B
A1PZZCFPPLZTJW,Bob Smith,A
A1ZZZ1GAKZDB0H,Billie D. Frye,B
A19IRUXEZ8MEQ3,Marie Scallan,B
A1TGEW2850CHF0,steve tyner,B
A2P8EAW5XIHJ3E,Amazon Customer,A
AV44P72GX3D3S,T. Drake,A
A20IIR0422G3A5,B. Marold,A
AOOM5ZUVMSF84,Violet C.W.,A
AKAH67MW4HZAG,K. Grover,A
A2JSTIIZ3JDJAA,Kindle Customer,B
A2UAH28FPV224N,C. Weller,B
A28J1BTDYVPKHG,Essex,A
AKZS36B1UHO6K,Rebecca Boggs,A
A3TIGN86RW2SCD,Dan Marvin,A
A1PCVK0YQBGXQS,Jnaeteach,B
APDUU59UGT2EH,Amazon Customer,B
A2XCKV9ZIHCHSL,MartinaTS,B
AO9ADWCR1CG1E,Amazon Customer,A
A1ZER0WH3ZIEQE,Terri A,B
A3NC6C0YDFSFBH,Earl R Fairhurs,B
A9Z85X5BC8T72,Rod M.,A
A9OCZKAZLBYI1,Amazon Customer,A
A1YQOVRSI8LSQJ,Sher,B
A2W7003TUT3NC7,Christy Wilson,B
A21IN33PCVR9S6,Ben,A
A27WTK7LHDCXQE,J. Pedersen,A
A11KYM4N2X4V7M,Kyle Jasko,B
A2J60A7NYGO760,The,A
A1CHON7IVP11JJ,Philip Witmer,A
A2658H377AHOXE,H. Trinh,A
A1SGT8WTZWWH7I,M. Kulessa,B
A2FC42T3ZTCX99,T. Cisna,B
A33GCTDFJF4KVM,George Butera,B
A2XFQYEUIQXZWK,M. Haus,B
AEQ167NGAW9,J. Gardner,B
AKWGTSFXRA1BW,Michael Barros-,A
A13S38FSK1HEUB,Simon,B
AKX87SS6BMN9L,Amazon Customer,A
A26VDGUAAK39MW,Selena,A
AF83WJHKXVPXL,Woo Man Chun La,A
A2D1LPEUCTNT8X,Ali Julia,B
A3SO1B5VZ3V6IF,Gail Riba,B
A1DQVRDOLDKFTH,Emily Strobel,B
A2VZDTIRMSDZBU,Grandjan,A
A151PDFK6O4EL7,Animal Lover,A
A19X8ZTYAV5BR1,Angela Logsdon,B
AMYRLF5I84MSI,Dan Reno,B
AD4SEO4WZ2IHN,Joseph Harris,A
A1YWQM7MGUCTR3,Amazon Customer,B
A10PIHLUIRY2EH,pworam,A
AK0S8EQHPETZQ,Barry,B
A3PTW5IV3OJLS0,J W Bfield,B
A34NUP3VAXVB4Z,Kenneth L Boyd,B
A2SDRPPYA3BQU,freddy estrada,B
A1APATR3A43I9H,Amy M Greene,B
A1UDNYSVJNEM17,patrick mcgrego,A
A2PNSE20Y4SWTF,Amazon Customer,A
A1VBB0DDPBPFQI,mmaxym,A
A2B08JAMG1JVN3,Chreeve,A
A3TG3ALYABUF9N,J. Viola,A
A3423HNYU8Z7BC,MELBA,A
A1EVKRLYY38FTG,Aesir,A
A3VELD0YG0CQ0N,Angel,A
A1UKF29RBQ3VCH,Waldo,B
A1X2TIHJGAKJ0Z,C. Phoenix,B
A33N74JG0Y668E,Norman Sands,A
A2WQFM8WEOKZIL,Michael R. Myer,A
A2OOI7TXWIB62J,Avery Pickford,A
